Group Start,Group End,Time Start,Time End,Temperature (deg C),Dew Point,Relative Humidity,Wind Speed (m per s),Wind Direction,Pressure (hPa),Cloud Cover,Total Radiation,Diffuse Radiation,Direct Radiation
24,24,2022-08-03 01:30:00,2022-08-03 02:30:00,20.8,18.7,0.88,1.5393034720133,202.38013505195957,987.5,0.025,0.0,0.0,0.0
24,24,2022-08-03 02:30:00,2022-08-03 03:30:00,20.3,17.6,0.845,1.6326778850469024,202.61986494804043,987.1,0.074,0.0,0.0,0.0
24,24,2022-08-03 03:30:00,2022-08-03 04:30:00,20.1,16.2,0.782,1.5006778313042513,202.98871680208063,986.9,0.185,0.0,0.0,0.0
24,24,2022-08-03 04:30:00,2022-08-03 05:30:00,20.8,16.0,0.738,1.5238556944794301,200.92450174492117,987.1,0.361,89.3,35.9,53.5
24,24,2022-08-03 05:30:00,2022-08-03 06:30:00,22.7,16.9,0.699,1.7667205590619115,193.7069610040798,986.9,0.499,261.7,74.1,187.6
24,24,2022-08-03 06:30:00,2022-08-03 07:30:00,25.0,18.3,0.664,2.0011470608383353,195.78075330951538,986.6,0.5,434.6,115.6,319.0
24,24,2022-08-03 07:30:00,2022-08-03 08:30:00,27.3,19.7,0.634,2.190547248634312,206.07535558394875,986.5,0.5,580.5,174.4,406.1
24,24,2022-08-03 08:30:00,2022-08-03 09:30:00,29.4,20.8,0.597,2.2902835911654025,210.78414652632645,986.0,0.5,733.1,162.9,570.2
24,24,2022-08-03 09:30:00,2022-08-03 10:30:00,31.3,21.2,0.551,2.4628428596735414,211.79891282429443,985.5,0.5,812.6,193.0,619.6
24,24,2022-08-03 10:30:00,2022-08-03 11:30:00,32.6,21.0,0.504,2.4784485869384576,217.45057823173673,985.3,0.525,863.3,173.2,690.1
24,24,2022-08-03 11:30:00,2022-08-03 12:30:00,33.4,20.5,0.469,2.583695861017766,220.3999043337367,985.0,0.536,829.9,159.4,670.5
24,24,2022-08-03 12:30:00,2022-08-03 13:30:00,33.7,20.2,0.45,2.785105224399634,222.56335175318986,984.6,0.397,745.6,200.7,544.9
24,24,2022-08-03 13:30:00,2022-08-03 14:30:00,33.8,20.1,0.446,2.9034104883016365,222.66269414087617,984.5,0.429,614.7,137.9,476.7
24,24,2022-08-03 14:30:00,2022-08-03 15:30:00,32.4,20.6,0.499,2.9625661973220536,222.70938995736145,984.7,0.529,437.6,110.2,327.4
24,24,2022-08-03 15:30:00,2022-08-03 16:30:00,30.6,21.5,0.584,2.7133901488153183,218.10757687751487,984.9,0.509,278.0,123.5,154.6
24,24,2022-08-03 16:30:00,2022-08-03 17:30:00,29.9,21.6,0.613,2.392089892274349,212.855721950433,984.9,0.529,134.3,91.7,42.6
24,24,2022-08-03 17:30:00,2022-08-03 18:30:00,28.9,21.3,0.635,2.160742495920106,215.53767779197437,985.0,0.531,20.2,15.8,4.4
24,24,2022-08-03 18:30:00,2022-08-03 19:30:00,28.0,21.5,0.676,1.939325741051487,212.6609127216738,985.4,0.518,0.0,0.0,0.0
24,24,2022-08-03 19:30:00,2022-08-03 20:30:00,27.4,21.9,0.718,1.8721942237566467,206.56505117707798,985.9,0.509,0.0,0.0,0.0
24,24,2022-08-03 20:30:00,2022-08-03 21:30:00,27.1,22.1,0.743,1.854323083621046,208.30075576600638,986.3,0.52,0.0,0.0,0.0
24,24,2022-08-03 21:30:00,2022-08-03 22:30:00,25.4,21.9,0.807,1.5128904854907517,255.57922687248902,986.7,0.63,0.0,0.0,0.0
24,24,2022-08-03 22:30:00,2022-08-03 23:30:00,23.6,21.4,0.873,1.6745414205609255,233.13010235415598,986.6,0.699,0.0,0.0,0.0
24,24,2022-08-03 23:30:00,2022-08-04 00:30:00,23.5,21.2,0.869,2.025087681414627,209.74488129694222,986.2,0.715,0.0,0.0,0.0
25,25,2022-08-03 00:30:00,2022-08-03 01:30:00,20.9,17.3,0.8,1.275292751536304,203.19859051364818,985.8,0.044,0.0,0.0,0.0
25,25,2022-08-03 01:30:00,2022-08-03 02:30:00,20.4,16.1,0.765,1.517517072699452,204.44395478041653,985.4,0.086,0.0,0.0,0.0
25,25,2022-08-03 02:30:00,2022-08-03 03:30:00,20.3,14.9,0.714,1.6110663711007909,204.56717132060132,984.9,0.254,0.0,0.0,0.0
25,25,2022-08-03 03:30:00,2022-08-03 04:30:00,20.3,14.6,0.7,1.517517072699452,204.44395478041653,984.7,0.45,0.0,0.0,0.0
25,25,2022-08-03 04:30:00,2022-08-03 05:30:00,21.0,15.6,0.713,1.5557246837144685,203.8059435184577,984.8,0.369,84.0,36.3,47.6
25,25,2022-08-03 05:30:00,2022-08-03 06:30:00,22.8,17.1,0.705,1.748272569252255,196.69924423399362,984.5,0.381,258.1,70.8,187.3
25,25,2022-08-03 06:30:00,2022-08-03 07:30:00,25.1,18.7,0.677,1.9329895373293215,197.65012421993012,984.4,0.5,426.3,119.4,306.9
25,25,2022-08-03 07:30:00,2022-08-03 08:30:00,27.3,20.0,0.645,2.0969411090410466,206.05349531049094,984.4,0.5,549.1,217.0,332.2
25,25,2022-08-03 08:30:00,2022-08-03 09:30:00,29.3,20.9,0.607,2.2286189864240606,208.00917670801385,983.7,0.5,704.9,196.6,508.3
25,25,2022-08-03 09:30:00,2022-08-03 10:30:00,31.1,21.4,0.563,2.362602294983732,209.74488129694222,983.4,0.515,786.4,233.8,552.6
25,25,2022-08-03 10:30:00,2022-08-03 11:30:00,32.4,21.5,0.526,2.486919526770991,216.098283967108,983.2,0.528,853.7,192.4,661.3
25,25,2022-08-03 11:30:00,2022-08-03 12:30:00,33.2,21.2,0.496,2.6427133951394532,220.50284838533221,982.9,0.541,841.7,163.6,678.1
25,25,2022-08-03 12:30:00,2022-08-03 13:30:00,33.5,20.4,0.463,2.78824974975978,221.34777721969368,982.6,0.473,723.3,165.1,558.2
25,25,2022-08-03 13:30:00,2022-08-03 14:30:00,32.8,19.9,0.467,2.8837261224338286,230.3009265165257,982.7,0.576,567.2,116.7,450.4
25,25,2022-08-03 14:30:00,2022-08-03 15:30:00,31.8,20.2,0.503,2.792646136823595,229.86451443776053,982.8,0.644,452.1,135.5,316.6
25,25,2022-08-03 15:30:00,2022-08-03 16:30:00,30.9,20.9,0.553,2.705952202230508,214.91940201245768,982.7,0.569,282.2,129.8,152.4
25,25,2022-08-03 16:30:00,2022-08-03 17:30:00,29.5,21.3,0.614,2.5659991057563083,213.69006752597977,982.7,0.552,144.5,87.3,57.3
25,25,2022-08-03 17:30:00,2022-08-03 18:30:00,28.5,21.6,0.662,2.1119313475093637,219.36931724236473,983.0,0.523,19.5,17.9,1.6
25,25,2022-08-03 18:30:00,2022-08-03 19:30:00,27.7,21.9,0.705,1.8595139714755944,211.18497465873838,983.2,0.511,0.0,0.0,0.0
25,25,2022-08-03 19:30:00,2022-08-03 20:30:00,27.3,22.0,0.73,1.8721942237566467,206.56505117707798,983.7,0.51,0.0,0.0,0.0
25,25,2022-08-03 20:30:00,2022-08-03 21:30:00,27.1,22.0,0.739,1.6497632726257152,215.7066914006029,984.2,0.533,0.0,0.0,0.0
25,25,2022-08-03 21:30:00,2022-08-03 22:30:00,25.1,21.9,0.825,1.0590729850532876,251.56505117707798,984.6,0.639,0.0,0.0,0.0
25,25,2022-08-03 22:30:00,2022-08-03 23:30:00,23.3,21.5,0.9,1.4072625321805736,202.75097634278762,984.5,0.813,0.0,0.0,0.0
25,25,2022-08-03 23:30:00,2022-08-04 00:30:00,23.2,21.3,0.894,1.8161248993368146,205.9743939624313,984.3,0.795,0.0,0.0,0.0
26,26,2022-08-03 00:30:00,2022-08-03 01:30:00,20.4,15.5,0.736,1.2711633524007189,197.24145939893998,987.2,0.004,0.0,0.0,0.0
26,26,2022-08-03 01:30:00,2022-08-03 02:30:00,20.3,14.5,0.691,1.5094112386801812,199.44003482817618,986.8,0.037,0.0,0.0,0.0
26,26,2022-08-03 02:30:00,2022-08-03 03:30:00,20.4,14.5,0.685,1.6023401519028753,199.85521436932106,986.1,0.109,0.0,0.0,0.0
26,26,2022-08-03 03:30:00,2022-08-03 04:30:00,20.5,15.3,0.722,1.5238556944794301,200.92450174492117,985.8,0.313,0.0,0.0,0.0
26,26,2022-08-03 04:30:00,2022-08-03 05:30:00,21.3,16.6,0.748,1.5238556944794301,200.92450174492117,986.0,0.399,78.2,36.4,41.8
26,26,2022-08-03 05:30:00,2022-08-03 06:30:00,23.3,18.2,0.73,1.8006187466000878,197.59242456218158,985.7,0.41,252.4,67.1,185.3
26,26,2022-08-03 06:30:00,2022-08-03 07:30:00,25.7,19.5,0.688,1.985761846974914,198.43494882292202,985.4,0.498,425.5,108.0,317.5
26,26,2022-08-03 07:30:00,2022-08-03 08:30:00,27.9,20.6,0.646,2.0448955169594925,202.8905516562483,985.4,0.5,560.9,175.3,385.6
26,26,2022-08-03 08:30:00,2022-08-03 09:30:00,29.8,21.3,0.602,2.190547248634312,206.07535558394875,984.8,0.5,701.9,202.4,499.5
26,26,2022-08-03 09:30:00,2022-08-03 10:30:00,31.5,21.7,0.559,2.4628428596735414,211.79891282429443,984.5,0.502,778.7,244.7,534.0
26,26,2022-08-03 10:30:00,2022-08-03 11:30:00,32.6,21.6,0.523,2.6546235308713584,217.9542308751325,984.3,0.509,860.0,180.2,679.8
26,26,2022-08-03 11:30:00,2022-08-03 12:30:00,33.4,20.8,0.478,2.7336600196164205,220.0302592718897,984.0,0.503,833.5,174.9,658.6
26,26,2022-08-03 12:30:00,2022-08-03 13:30:00,33.3,19.9,0.453,2.9607909652457485,226.1457628381751,984.0,0.627,728.2,152.6,575.6
26,26,2022-08-03 13:30:00,2022-08-03 14:30:00,32.6,19.6,0.463,2.9749631609410017,230.71059313749964,984.1,0.682,452.3,150.9,301.5
26,26,2022-08-03 14:30:00,2022-08-03 15:30:00,32.1,19.4,0.469,2.842407666474528,226.19348942398204,984.0,0.645,405.0,172.9,232.2
26,26,2022-08-03 15:30:00,2022-08-03 16:30:00,31.1,20.2,0.522,2.6377349667401178,215.96051719664487,983.8,0.606,302.5,141.9,160.6
26,26,2022-08-03 16:30:00,2022-08-03 17:30:00,29.7,21.6,0.619,2.1611480026321157,211.53479190518829,983.9,0.526,135.8,88.5,47.3
26,26,2022-08-03 17:30:00,2022-08-03 18:30:00,28.6,22.0,0.675,1.8112934864162173,213.69006752597977,984.1,0.508,21.0,19.5,1.5
26,26,2022-08-03 18:30:00,2022-08-03 19:30:00,28.0,22.1,0.705,1.854323083621046,208.30075576600638,984.3,0.507,0.0,0.0,0.0
26,26,2022-08-03 19:30:00,2022-08-03 20:30:00,27.6,22.1,0.719,1.9848790899421944,207.64597536373867,984.9,0.516,0.0,0.0,0.0
26,26,2022-08-03 20:30:00,2022-08-03 21:30:00,27.4,22.0,0.724,1.8595139714755944,211.18497465873838,985.3,0.516,0.0,0.0,0.0
26,26,2022-08-03 21:30:00,2022-08-03 22:30:00,25.6,21.8,0.795,1.55403398441002,265.3645365730973,985.6,0.696,0.0,0.0,0.0
26,26,2022-08-03 22:30:00,2022-08-03 23:30:00,23.4,21.4,0.884,1.5353134174207115,205.86635679409451,985.7,0.919,0.0,0.0,0.0
26,26,2022-08-03 23:30:00,2022-08-04 00:30:00,23.2,21.3,0.895,1.6348233234035294,193.3245312618908,985.6,0.951,0.0,0.0,0.0
27,27,2022-08-03 00:30:00,2022-08-03 01:30:00,20.9,14.2,0.655,1.1788878637711748,196.50436138175502,987.0,0.007,0.0,0.0,0.0
27,27,2022-08-03 01:30:00,2022-08-03 02:30:00,20.9,14.5,0.67,1.3808622302889084,194.03624346792645,986.6,0.007,0.0,0.0,0.0
27,27,2022-08-03 02:30:00,2022-08-03 03:30:00,20.9,15.4,0.705,1.604526155855075,195.12400730831055,985.9,0.0,0.0,0.0,0.0
27,27,2022-08-03 03:30:00,2022-08-03 04:30:00,21.2,16.5,0.742,1.5358840598553647,197.4471884232822,985.6,0.082,0.0,0.0,0.0
27,27,2022-08-03 04:30:00,2022-08-03 05:30:00,22.4,17.8,0.753,1.6023401519028753,199.85521436932106,985.7,0.301,73.9,32.2,41.8
27,27,2022-08-03 05:30:00,2022-08-03 06:30:00,24.5,19.2,0.722,1.8968385958145326,202.03622694014544,985.5,0.469,239.9,74.6,165.4
27,27,2022-08-03 06:30:00,2022-08-03 07:30:00,26.7,20.2,0.675,2.153023357320144,206.56505117707798,985.2,0.5,402.7,133.5,269.1
27,27,2022-08-03 07:30:00,2022-08-03 08:30:00,28.8,21.0,0.625,2.1917470007545474,208.52311860631204,985.0,0.5,564.2,160.1,404.1
27,27,2022-08-03 08:30:00,2022-08-03 09:30:00,30.7,21.3,0.574,2.3421142256403793,208.85566121971652,984.6,0.5,692.1,207.3,484.8
27,27,2022-08-03 09:30:00,2022-08-03 10:30:00,32.1,21.5,0.537,2.658911302305975,213.43986920578223,984.4,0.5,774.2,261.6,512.6
27,27,2022-08-03 10:30:00,2022-08-03 11:30:00,33.1,21.3,0.5,2.8718507413484464,216.7028550301631,984.2,0.519,857.4,165.0,692.4
27,27,2022-08-03 11:30:00,2022-08-03 12:30:00,33.9,20.4,0.453,2.8897971315166613,218.53018001482684,983.9,0.535,866.7,139.3,727.4
27,27,2022-08-03 12:30:00,2022-08-03 13:30:00,33.6,19.4,0.435,3.019402964333781,225.0,984.1,0.647,685.1,138.3,546.9
27,27,2022-08-03 13:30:00,2022-08-03 14:30:00,32.8,18.8,0.436,2.9379136063266635,237.21571913413086,984.1,0.688,536.0,170.4,365.6
27,27,2022-08-03 14:30:00,2022-08-03 15:30:00,32.3,19.3,0.463,2.7365434590557585,240.68999292908387,983.9,0.57,448.0,175.1,272.9
27,27,2022-08-03 15:30:00,2022-08-03 16:30:00,31.1,20.3,0.527,2.670092920503968,228.81407483429035,984.0,0.513,307.5,155.4,152.1
27,27,2022-08-03 16:30:00,2022-08-03 17:30:00,29.9,21.1,0.593,2.3024944532712723,216.86989764584402,984.0,0.504,144.5,96.9,47.6
27,27,2022-08-03 17:30:00,2022-08-03 18:30:00,29.1,21.8,0.647,2.01032167247491,211.37300514010846,984.0,0.502,21.5,20.3,1.3
27,27,2022-08-03 18:30:00,2022-08-03 19:30:00,28.5,22.0,0.678,2.025087681414627,209.74488129694222,984.2,0.504,0.0,0.0,0.0
27,27,2022-08-03 19:30:00,2022-08-03 20:30:00,28.2,21.8,0.684,2.1255795331113663,212.12499844038751,984.8,0.512,0.0,0.0,0.0
27,27,2022-08-03 20:30:00,2022-08-03 21:30:00,27.8,21.5,0.684,2.1023665802283,215.27242144859838,985.1,0.576,0.0,0.0,0.0
27,27,2022-08-03 21:30:00,2022-08-03 22:30:00,26.8,21.8,0.739,1.2656365290401361,214.2157021324374,984.9,0.651,0.0,0.0,0.0
27,27,2022-08-03 22:30:00,2022-08-03 23:30:00,24.8,22.4,0.864,1.0988679685706746,72.25532837494308,985.3,0.767,0.0,0.0,0.0
27,27,2022-08-03 23:30:00,2022-08-04 00:30:00,23.4,22.3,0.936,1.38403153037318,93.46822925891712,985.7,0.921,0.0,0.0,0.0
28,28,2022-08-03 00:30:00,2022-08-03 01:30:00,21.2,14.6,0.662,1.4417111182204212,205.82099197418927,992.3,0.0,0.0,0.0,0.0
28,28,2022-08-03 01:30:00,2022-08-03 02:30:00,21.2,15.2,0.686,1.5393034720133,202.38013505195957,991.8,0.0,0.0,0.0,0.0
28,28,2022-08-03 02:30:00,2022-08-03 03:30:00,21.6,16.3,0.718,1.7102676123840501,201.54097591853844,991.1,0.007,0.0,0.0,0.0
28,28,2022-08-03 03:30:00,2022-08-03 04:30:00,22.2,17.7,0.757,1.8035363052187432,201.80140948635182,990.7,0.194,0.0,0.0,0.0
28,28,2022-08-03 04:30:00,2022-08-03 05:30:00,23.2,19.0,0.77,1.836278025090966,204.22774531795417,991.0,0.204,67.2,32.0,35.2
28,28,2022-08-03 05:30:00,2022-08-03 06:30:00,24.9,20.0,0.745,2.0233560969326025,204.44395478041653,990.9,0.267,235.4,67.5,168.0
28,28,2022-08-03 06:30:00,2022-08-03 07:30:00,26.8,20.9,0.704,2.210458103829622,204.62356478616363,990.4,0.5,370.9,162.9,208.0
28,28,2022-08-03 07:30:00,2022-08-03 08:30:00,28.7,21.6,0.656,2.415783551374959,207.89727103094762,990.1,0.5,550.6,183.4,367.2
28,28,2022-08-03 08:30:00,2022-08-03 09:30:00,30.5,22.1,0.606,2.606656495096782,209.8590161649231,989.7,0.5,700.5,185.8,514.7
28,28,2022-08-03 09:30:00,2022-08-03 10:30:00,32.0,22.3,0.568,2.8001667414733293,211.55138494831348,989.6,0.5,791.3,225.5,565.8
28,28,2022-08-03 10:30:00,2022-08-03 11:30:00,33.1,22.0,0.521,2.880077374297162,212.535067157935,989.4,0.391,874.8,140.8,734.0
28,28,2022-08-03 11:30:00,2022-08-03 12:30:00,33.8,20.8,0.465,2.8809899945601405,215.53767779197437,989.1,0.532,840.8,137.5,703.4
28,28,2022-08-03 12:30:00,2022-08-03 13:30:00,33.4,19.5,0.441,3.040226679811962,231.70983680775691,989.6,0.734,600.1,174.6,425.6
28,28,2022-08-03 13:30:00,2022-08-03 14:30:00,31.1,20.3,0.528,2.605647792126372,246.31791227546154,989.8,0.648,454.8,195.2,259.6
28,28,2022-08-03 14:30:00,2022-08-03 15:30:00,29.6,21.6,0.622,2.1023665802283,234.72757855140162,989.6,0.529,465.8,188.3,277.4
28,28,2022-08-03 15:30:00,2022-08-03 16:30:00,29.6,21.9,0.632,2.151802014672563,217.09283729704154,989.5,0.503,265.4,162.4,103.0
28,28,2022-08-03 16:30:00,2022-08-03 17:30:00,29.0,22.3,0.672,1.9111059317446006,208.81079374297306,989.3,0.503,115.7,101.6,14.1
28,28,2022-08-03 17:30:00,2022-08-03 18:30:00,28.6,22.7,0.707,1.7810462224148804,203.55226367289464,989.3,0.501,23.8,21.4,2.4
28,28,2022-08-03 18:30:00,2022-08-03 19:30:00,28.3,22.7,0.717,1.9316290753163305,209.89890183861456,989.6,0.505,0.0,0.0,0.0
28,28,2022-08-03 19:30:00,2022-08-03 20:30:00,28.0,22.3,0.712,1.9622346102842356,213.69006752597977,990.2,0.623,0.0,0.0,0.0
28,28,2022-08-03 20:30:00,2022-08-03 21:30:00,27.7,21.9,0.706,1.927541927989069,214.38034472384487,990.5,0.855,0.0,0.0,0.0
28,28,2022-08-03 21:30:00,2022-08-03 22:30:00,27.4,21.6,0.709,2.0011470608383353,217.34934904464058,990.2,0.748,0.0,0.0,0.0
28,28,2022-08-03 22:30:00,2022-08-03 23:30:00,26.7,21.7,0.745,1.9941285488679426,230.96448710125313,990.2,0.555,0.0,0.0,0.0
28,28,2022-08-03 23:30:00,2022-08-04 00:30:00,25.3,22.3,0.838,1.0730466126721414,249.44395478041653,990.6,0.729,0.0,0.0,0.0
29,29,2022-08-03 00:30:00,2022-08-03 01:30:00,21.9,15.2,0.656,1.5913650901931498,206.56505117707798,990.1,0.0,0.0,0.0,0.0
29,29,2022-08-03 01:30:00,2022-08-03 02:30:00,22.1,16.2,0.693,1.6875730678455225,203.38522105721376,989.7,0.025,0.0,0.0,0.0
29,29,2022-08-03 02:30:00,2022-08-03 03:30:00,22.6,17.5,0.732,1.9207106887998018,200.40988283380398,989.0,0.086,0.0,0.0,0.0
29,29,2022-08-03 03:30:00,2022-08-03 04:30:00,23.0,18.6,0.763,2.0289783433710857,201.80140948635182,988.6,0.221,0.0,0.0,0.0
29,29,2022-08-03 04:30:00,2022-08-03 05:30:00,23.7,19.5,0.771,2.153023357320144,206.56505117707798,988.9,0.181,62.3,30.1,32.3
29,29,2022-08-03 05:30:00,2022-08-03 06:30:00,25.1,20.4,0.749,2.193345649399449,203.6293777306568,988.8,0.185,230.3,66.8,163.5
29,29,2022-08-03 06:30:00,2022-08-03 07:30:00,26.9,21.2,0.706,2.293342401999179,201.41296947487177,988.3,0.423,402.3,109.1,293.2
29,29,2022-08-03 07:30:00,2022-08-03 08:30:00,28.8,21.7,0.658,2.5649744138928505,206.1468412355809,988.1,0.499,550.7,174.1,376.6
29,29,2022-08-03 08:30:00,2022-08-03 09:30:00,30.5,22.1,0.613,2.753144201599149,208.12373538328882,987.8,0.499,702.3,188.2,514.1
29,29,2022-08-03 09:30:00,2022-08-03 10:30:00,32.0,22.2,0.562,2.9079341116445456,210.25643716352926,987.7,0.425,828.6,138.8,689.8
29,29,2022-08-03 10:30:00,2022-08-03 11:30:00,33.1,21.6,0.509,2.995803274075783,213.02386755579664,987.4,0.298,887.7,114.5,773.2
29,29,2022-08-03 11:30:00,2022-08-03 12:30:00,33.8,20.7,0.464,3.0422436052822266,214.34609740006152,987.2,0.391,838.4,124.7,713.8
29,29,2022-08-03 12:30:00,2022-08-03 13:30:00,33.7,19.9,0.445,2.9426819821263535,230.19442890773482,987.5,0.615,805.0,141.4,663.6
29,29,2022-08-03 13:30:00,2022-08-03 14:30:00,30.6,20.6,0.553,2.2329399226832947,239.58891873287462,988.0,0.661,434.9,185.2,249.7
29,29,2022-08-03 14:30:00,2022-08-03 15:30:00,28.4,21.8,0.677,1.917514448662558,216.11934084947976,987.8,0.57,403.8,206.0,197.8
29,29,2022-08-03 15:30:00,2022-08-03 16:30:00,28.9,22.4,0.68,2.0033353032207506,206.02959219151347,987.5,0.507,254.3,170.4,83.9
29,29,2022-08-03 16:30:00,2022-08-03 17:30:00,28.8,23.0,0.706,1.842471223196313,201.31791227546154,987.3,0.504,122.5,104.1,18.4
29,29,2022-08-03 17:30:00,2022-08-03 18:30:00,28.7,22.9,0.708,1.9129391273044563,203.19859051364818,987.2,0.507,24.8,22.6,2.1
29,29,2022-08-03 18:30:00,2022-08-03 19:30:00,28.3,22.4,0.706,1.9478919082982615,208.2173558547293,987.6,0.515,0.0,0.0,0.0
29,29,2022-08-03 19:30:00,2022-08-03 20:30:00,27.7,22.1,0.713,1.7447604669867274,210.25643716352926,988.3,0.635,0.0,0.0,0.0
29,29,2022-08-03 20:30:00,2022-08-03 21:30:00,27.3,21.8,0.72,1.6023401519028753,213.27488798483492,988.5,0.838,0.0,0.0,0.0
29,29,2022-08-03 21:30:00,2022-08-03 22:30:00,26.7,21.8,0.744,1.869383823037246,214.04593735660166,988.5,0.872,0.0,0.0,0.0
29,29,2022-08-03 22:30:00,2022-08-03 23:30:00,25.7,21.8,0.788,2.144459351315779,218.65980825409008,988.5,0.713,0.0,0.0,0.0
29,29,2022-08-03 23:30:00,2022-08-04 00:30:00,24.8,22.1,0.852,1.8651602819548097,224.09061955080085,988.5,0.585,0.0,0.0,0.0
30,30,2022-08-03 00:30:00,2022-08-03 01:30:00,22.4,16.1,0.673,1.7810462224148804,203.55226367289464,988.9,0.072,0.0,0.0,0.0
30,30,2022-08-03 01:30:00,2022-08-03 02:30:00,22.6,17.2,0.712,1.8580997129583054,202.52056560289688,988.5,0.163,0.0,0.0,0.0
30,30,2022-08-03 02:30:00,2022-08-03 03:30:00,22.9,18.2,0.749,2.0923393374697192,199.88516511385544,987.8,0.227,0.0,0.0,0.0
30,30,2022-08-03 03:30:00,2022-08-03 04:30:00,23.2,19.1,0.781,2.2001269470275955,201.19405648154228,987.5,0.32,0.0,0.0,0.0
30,30,2022-08-03 04:30:00,2022-08-03 05:30:00,23.8,19.9,0.79,2.210458103829622,204.62356478616363,987.7,0.234,59.2,28.1,31.1
30,30,2022-08-03 05:30:00,2022-08-03 06:30:00,25.1,20.7,0.765,2.248582425116374,204.17910714668918,987.6,0.229,226.0,65.7,160.3
30,30,2022-08-03 06:30:00,2022-08-03 07:30:00,27.0,21.3,0.713,2.4738480501483306,203.96248897457818,987.1,0.446,406.0,98.5,307.5
30,30,2022-08-03 07:30:00,2022-08-03 08:30:00,28.8,21.8,0.66,2.7162951054956492,204.59011716619602,986.8,0.5,559.8,161.0,398.8
30,30,2022-08-03 08:30:00,2022-08-03 09:30:00,30.5,22.2,0.613,2.8098510643504064,204.6558987440816,986.6,0.5,720.3,145.3,575.0
30,30,2022-08-03 09:30:00,2022-08-03 10:30:00,32.1,22.2,0.558,2.903410488301636,208.41266144307258,986.6,0.366,832.5,129.2,703.3
30,30,2022-08-03 10:30:00,2022-08-03 11:30:00,33.4,21.4,0.496,3.008645825552664,211.92087621993318,986.3,0.36,887.7,115.3,772.4
30,30,2022-08-03 11:30:00,2022-08-03 12:30:00,33.6,20.2,0.454,3.2237640642580976,217.61395684873273,986.2,0.641,863.4,144.0,719.4
30,30,2022-08-03 12:30:00,2022-08-03 13:30:00,30.7,20.7,0.553,2.9402987608549602,241.97549946792975,987.2,0.825,563.7,147.3,416.5
30,30,2022-08-03 13:30:00,2022-08-03 14:30:00,28.1,22.1,0.699,2.041464481796134,241.85839876773827,987.6,0.722,382.0,231.9,150.1
30,30,2022-08-03 14:30:00,2022-08-03 15:30:00,28.5,22.3,0.694,1.8006187466000878,197.59242456218158,986.8,0.502,372.9,229.6,143.3
30,30,2022-08-03 15:30:00,2022-08-03 16:30:00,29.0,22.8,0.691,2.105282196500263,197.35402463626133,986.4,0.502,295.0,153.4,141.6
30,30,2022-08-03 16:30:00,2022-08-03 17:30:00,29.0,23.2,0.71,2.1222789417831165,194.85861444792465,986.1,0.509,105.6,96.7,8.9
30,30,2022-08-03 17:30:00,2022-08-03 18:30:00,28.5,23.2,0.729,2.0138057681087793,200.6954507340633,986.1,0.511,21.4,21.0,0.4
30,30,2022-08-03 18:30:00,2022-08-03 19:30:00,28.1,22.9,0.737,1.8917501280318645,204.86369657175186,986.5,0.563,0.0,0.0,0.0
30,30,2022-08-03 19:30:00,2022-08-03 20:30:00,27.6,22.7,0.748,1.5913650901931498,206.56505117707798,987.2,0.8,0.0,0.0,0.0
30,30,2022-08-03 20:30:00,2022-08-03 21:30:00,27.0,22.7,0.775,1.157888180432988,229.3987053549955,987.6,0.875,0.0,0.0,0.0
30,30,2022-08-03 21:30:00,2022-08-03 22:30:00,25.8,22.7,0.831,1.254509838123648,244.29004621918875,987.7,0.884,0.0,0.0,0.0
30,30,2022-08-03 22:30:00,2022-08-03 23:30:00,24.8,22.5,0.872,1.7467682472448023,224.02897806892082,987.6,0.942,0.0,0.0,0.0
30,30,2022-08-03 23:30:00,2022-08-04 00:30:00,24.5,22.6,0.89,1.7082169310561537,216.0273733851036,987.5,0.845,0.0,0.0,0.0
31,31,2022-08-03 00:30:00,2022-08-03 01:30:00,23.1,17.8,0.719,1.9546281540231252,189.86580694308435,987.6,0.243,0.0,0.0,0.0
31,31,2022-08-03 01:30:00,2022-08-03 02:30:00,23.3,18.6,0.751,2.0371675616840696,189.46232220802563,987.1,0.304,0.0,0.0,0.0
31,31,2022-08-03 02:30:00,2022-08-03 03:30:00,23.4,19.5,0.79,2.2092685128722684,189.8193006387579,986.4,0.38,0.0,0.0,0.0
31,31,2022-08-03 03:30:00,2022-08-03 04:30:00,23.4,20.3,0.825,2.2660511743560114,191.72511201516508,986.1,0.444,0.0,0.0,0.0
31,31,2022-08-03 04:30:00,2022-08-03 05:30:00,23.9,20.7,0.825,2.3353700017435832,194.5344550805401,986.4,0.253,53.7,28.9,24.9
31,31,2022-08-03 05:30:00,2022-08-03 06:30:00,25.1,21.1,0.785,2.3759170031945174,194.28109573597084,986.2,0.263,221.1,65.0,156.1
31,31,2022-08-03 06:30:00,2022-08-03 07:30:00,26.8,21.5,0.727,2.5023751076301775,197.52556837372288,985.8,0.496,371.8,141.2,230.7
31,31,2022-08-03 07:30:00,2022-08-03 08:30:00,28.6,21.8,0.669,2.7442178189492297,201.4767909795404,985.4,0.347,562.1,146.3,415.9
31,31,2022-08-03 08:30:00,2022-08-03 09:30:00,30.4,22.2,0.617,2.8834222364408424,205.82099197418927,985.2,0.314,733.2,108.1,625.2
